number,value,datetime_start,datetime_complete,duration,params_elite_size,params_iter_per_ind,params_max_generations,params_num_new_gen,params_pop_size,params_prob_crossover,params_prob_mut_30,params_prob_mut_repair,params_w_density,params_w_slack,state
423,4394.0,2026-03-11 22:50:30.472425,2026-03-11 22:50:57.147525,0 days 00:00:26.675100,25,14750,192,43,65,0.2890651987769825,0.2711449695918477,0.27119475239531915,2229.1237340364814,0.5547491438013229,COMPLETE
234,4391.0,2026-03-11 22:42:55.592749,2026-03-11 22:43:41.445926,0 days 00:00:45.853177,17,28418,170,46,69,0.2513634306647508,0.2217373326828569,0.11761448362262644,2450.197760094511,1.354971813202588,COMPLETE
370,4389.0,2026-03-11 22:48:18.938078,2026-03-11 22:48:57.032432,0 days 00:00:38.094354,14,28830,159,47,60,0.29609183476528217,0.45589352113318243,0.29043681521133974,3489.280937329301,1.298059377291697,COMPLETE
242,4389.0,2026-03-11 22:43:28.478480,2026-03-11 22:44:01.745140,0 days 00:00:33.266660,17,12092,200,42,95,0.2925868939103294,0.4573461615133658,0.11780658220132242,2785.538169048169,1.7346095515279794,COMPLETE
465,4387.0,2026-03-11 22:53:24.574884,2026-03-11 22:54:21.412388,0 days 00:00:56.837504,24,31886,196,47,60,0.27454797113418444,0.2959166584757795,0.13025007555643947,2271.047659073787,1.0807132810635613,COMPLETE
388,4387.0,2026-03-11 22:49:10.960564,2026-03-11 22:49:30.875890,0 days 00:00:19.915326,24,13972,172,49,57,0.4664419663705358,0.21347759977434977,0.2994314113138527,3266.8761739002202,0.8697348987020241,COMPLETE
406,4387.0,2026-03-11 22:49:49.278389,2026-03-11 22:50:11.593089,0 days 00:00:22.314700,19,12079,197,43,64,0.31341278328969485,0.23452623955305824,0.28011792644420264,2400.4222274383806,1.0065526677615833,COMPLETE
436,4386.0,2026-03-11 22:51:08.614106,2026-03-11 22:51:40.333209,0 days 00:00:31.719103,24,17237,191,50,67,0.3031509502289868,0.22683536262764414,0.14695875518109106,1966.7002545201362,0.4149184892314545,COMPLETE
133,4384.0,2026-03-11 22:37:42.292051,2026-03-11 22:38:18.362112,0 days 00:00:36.070061,16,25750,163,44,62,0.2841339818304839,0.37906335587034495,0.2782253580580348,3319.954242627065,1.840669606757549,COMPLETE
253,4382.0,2026-03-11 22:43:59.145360,2026-03-11 22:45:03.823117,0 days 00:01:04.677757,23,34018,192,42,72,0.2745002661168095,0.2522647800800769,0.11311090107078227,2669.4794340308367,1.4857695095381955,COMPLETE
506,4381.0,2026-03-11 22:56:38.917824,2026-03-11 22:57:02.566405,0 days 00:00:23.648581,19,13408,158,46,62,0.267285517043504,0.2475999197869878,0.11393434097267877,3971.6591645420244,1.4511179234226057,COMPLETE
450,4378.0,2026-03-11 22:51:52.471445,2026-03-11 22:52:20.356000,0 days 00:00:27.884555,24,31704,100,44,63,0.34048237617550525,0.20808944864710152,0.16483031686322325,2553.459353812925,2.177674241946069,COMPLETE
75,4377.0,2026-03-11 22:33:53.252048,2026-03-11 22:35:12.199133,0 days 00:01:18.947085,18,47997,165,40,77,0.20935095334428375,0.4274055297497313,0.06395650317848744,3039.3116774039995,1.681003905404701,COMPLETE
425,4376.0,2026-03-11 22:50:34.585918,2026-03-11 22:51:06.018855,0 days 00:00:31.432937,15,18171,183,46,66,0.30281486653666706,0.24435815575958617,0.15649764733313162,2010.769974868303,0.33959065525546395,COMPLETE
271,4375.0,2026-03-11 22:45:18.823059,2026-03-11 22:45:31.447711,0 days 00:00:12.624652,18,17630,105,43,46,0.31830846731132256,0.28717592954729954,0.10148218380559328,3288.9067615622043,1.104225074570508,COMPLETE
390,4374.0,2026-03-11 22:49:14.223310,2026-03-11 22:49:34.088129,0 days 00:00:19.864819,24,13895,162,49,60,0.22121549801700027,0.21256724839209604,0.29980165850923846,1160.578158346718,0.8698985074229134,COMPLETE
443,4374.0,2026-03-11 22:51:29.503698,2026-03-11 22:52:01.503537,0 days 00:00:31.999839,26,16831,193,50,68,0.3236588024686519,0.22241960528225047,0.14935669412261432,2421.214873196007,0.775875239418416,COMPLETE
136,4370.0,2026-03-11 22:37:52.581704,2026-03-11 22:38:38.639329,0 days 00:00:46.057625,17,35398,163,49,59,0.2790847211962262,0.44888344133687047,0.13191420370085388,2415.3057848112435,1.8422873736597964,COMPLETE
209,4370.0,2026-03-11 22:41:13.559207,2026-03-11 22:41:52.548762,0 days 00:00:38.989555,19,36165,158,44,49,0.2274957501176933,0.4171183413846903,0.19329303049029656,2104.3997120905983,1.7195043921264994,COMPLETE
495,4369.0,2026-03-11 22:55:59.574694,2026-03-11 22:56:19.627596,0 days 00:00:20.052902,16,10147,160,48,65,0.551736158966932,0.4647099425077065,0.12069204791503835,4942.792936245211,0.9469657096470184,COMPLETE
492,4369.0,2026-03-11 22:55:42.825771,2026-03-11 22:56:33.611196,0 days 00:00:50.785425,20,29467,161,49,63,0.625845335453819,0.4518594709096258,0.15259193261240614,2455.7789448756885,0.6246005963051368,COMPLETE
332,4367.0,2026-03-11 22:47:07.292172,2026-03-11 22:47:19.831850,0 days 00:00:12.539678,21,12657,163,41,42,0.5824651414549408,0.404862217792014,0.29455255271058584,3216.375592218049,1.3789641848402903,COMPLETE
60,4367.0,2026-03-11 22:31:56.616931,2026-03-11 22:32:24.827581,0 days 00:00:28.210650,18,29344,166,43,44,0.26195226734395,0.46333139849605764,0.10368503226782289,2434.7917817716702,1.3209110574178393,COMPLETE
445,4367.0,2026-03-11 22:51:37.444912,2026-03-11 22:51:52.445818,0 days 00:00:15.000906,25,13496,118,35,64,0.32338892701910515,0.48460471858910237,0.13417552921776862,2421.98042188239,0.7305849807346345,COMPLETE
558,4367.0,2026-03-11 22:59:40.064875,2026-03-11 23:01:12.676220,0 days 00:01:32.611345,17,56762,193,48,65,0.2970036533057013,0.21882742169155006,0.29368228366447346,288.163495597769,0.9567788025075539,COMPLETE
238,4366.0,2026-03-11 22:43:12.393442,2026-03-11 22:43:41.887875,0 days 00:00:29.494433,17,14277,195,46,74,0.29531775146579753,0.22389815500269852,0.22198697662641406,2425.976216797876,1.1454973193768927,COMPLETE
519,4365.0,2026-03-11 22:57:15.734206,2026-03-11 22:57:43.453107,0 days 00:00:27.718901,17,11563,198,47,66,0.23538565080095333,0.22360104436570308,0.11892150406258037,1117.1866304591917,1.909160452628504,COMPLETE
409,4362.0,2026-03-11 22:49:52.775963,2026-03-11 22:50:21.154689,0 days 00:00:28.378726,26,16511,189,45,63,0.3133468014494785,0.22992287288681448,0.12878597590117968,2493.4072968768196,0.32802431087895134,COMPLETE
24,4361.0,2026-03-11 22:27:14.331472,2026-03-11 22:27:42.008426,0 days 00:00:27.676954,23,25951,153,36,53,0.2584106732064362,0.2249040139365136,0.2939151861709475,3245.4280072988686,1.1240742973001894,COMPLETE
119,4356.0,2026-03-11 22:37:18.788515,2026-03-11 22:37:39.745229,0 days 00:00:20.956714,19,19946,153,45,48,0.32428080789811214,0.37051923586051305,0.09590161786694554,3675.499374171648,1.3774617141474024,COMPLETE
490,4351.0,2026-03-11 22:55:36.431137,2026-03-11 22:56:25.859271,0 days 00:00:49.428134,18,27544,160,49,65,0.28945611635173696,0.43355019748567,0.07616116497868812,4938.572144565374,0.568455266414974,COMPLETE
278,4349.0,2026-03-11 22:45:27.033078,2026-03-11 22:45:37.888488,0 days 00:00:10.855410,19,15204,109,43,45,0.21479486238471768,0.22872183865298612,0.1021444667975151,3291.0339353862105,2.182280590937553,COMPLETE
395,4347.0,2026-03-11 22:49:25.574351,2026-03-11 22:49:43.558723,0 days 00:00:17.984372,24,10040,195,49,60,0.25060985337185,0.20881005786576212,0.2985845603864684,2063.5812192341336,0.6597968837926932,COMPLETE
36,4347.0,2026-03-11 22:28:23.935039,2026-03-11 22:29:00.123439,0 days 00:00:36.188400,28,36529,161,28,47,0.3701029330852639,0.24805400496783145,0.20652004543607755,4307.873212486247,1.9689014818471635,COMPLETE
483,4346.0,2026-03-11 22:55:03.621522,2026-03-11 22:55:59.520451,0 days 00:00:55.898929,23,33970,174,43,55,0.3497096516663529,0.44559177768087965,0.07471837294080115,3580.1575632960403,1.2739200234564456,COMPLETE
367,4345.0,2026-03-11 22:48:13.196840,2026-03-11 22:48:51.066745,0 days 00:00:37.869905,17,28872,156,45,62,0.29483312242128906,0.20014251791233817,0.1681051637998579,3479.326257007513,3.0532403911840524,COMPLETE
561,4342.0,2026-03-11 23:00:22.146419,2026-03-11 23:01:07.542635,0 days 00:00:45.396216,24,33105,192,45,52,0.2955803762997237,0.38463078943599105,0.2912926677506928,228.3020994852074,1.8570108116965822,COMPLETE
274,4341.0,2026-03-11 22:45:23.451288,2026-03-11 22:45:42.546060,0 days 00:00:19.094772,18,17515,166,43,45,0.6657014712577928,0.41935342066682396,0.10147255288363116,3833.167959858864,1.2846729642145431,COMPLETE
141,4340.0,2026-03-11 22:38:05.833800,2026-03-11 22:39:32.431304,0 days 00:01:26.597504,17,55024,162,49,73,0.28134093449558695,0.43729132224699935,0.21185548264382384,2458.3173661468527,1.8767048274885405,COMPLETE
501,4339.0,2026-03-11 22:56:26.381101,2026-03-11 22:56:47.013718,0 days 00:00:20.632617,20,11046,158,48,64,0.31373612664052597,0.45254624774140656,0.10636609927744349,2439.923756720062,0.10987108335008328,COMPLETE
72,4336.0,2026-03-11 22:32:58.793876,2026-03-11 22:34:12.721678,0 days 00:01:13.927802,17,43636,193,48,69,0.2120585989787297,0.5195132426741096,0.08382396722048317,3030.8513222130982,1.509441583374375,COMPLETE
158,4335.0,2026-03-11 22:38:53.167841,2026-03-11 22:39:10.974537,0 days 00:00:17.806696,18,10799,148,47,73,0.20948524107936944,0.42948021242919177,0.291007748337479,971.348067682932,2.0646934128210095,COMPLETE
40,4334.0,2026-03-11 22:29:03.776057,2026-03-11 22:29:30.384791,0 days 00:00:26.608734,16,24595,169,39,46,0.2440977508885363,0.20925685817565282,0.2232393307126436,2764.2545462522025,1.4567764746528025,COMPLETE
507,4330.0,2026-03-11 22:56:46.744061,2026-03-11 22:57:15.281444,0 days 00:00:28.537383,19,12623,200,46,62,0.2655782084973264,0.24752706728669932,0.10700927715439353,2462.1461269141064,1.4454077482285999,COMPLETE
564,4328.0,2026-03-11 23:00:36.274105,2026-03-11 23:00:48.395184,0 days 00:00:12.121079,22,12221,128,45,51,0.2799882321404656,0.38584880719379927,0.2854563660570371,440.4339262217744,1.987985749865584,COMPLETE
47,4321.0,2026-03-11 22:30:02.287785,2026-03-11 22:30:36.252682,0 days 00:00:33.964897,24,31951,157,41,50,0.27525109905494105,0.2380620720477809,0.25623166497666106,3555.1415636626043,1.0869819726027452,COMPLETE
416,4320.0,2026-03-11 22:50:12.418965,2026-03-11 22:50:41.672140,0 days 00:00:29.253175,25,16297,197,46,63,0.2911991212884562,0.24035284941250426,0.1571941552889449,1990.5948913640616,0.46762920935554675,COMPLETE
560,4320.0,2026-03-11 22:59:41.906657,2026-03-11 23:00:27.116400,0 days 00:00:45.209743,17,34430,156,45,65,0.2947528754421762,0.3498335631618379,0.2937175186426491,179.74785825019228,1.398884980628503,COMPLETE
447,4320.0,2026-03-11 22:51:43.267040,2026-03-11 22:52:26.898405,0 days 00:00:43.631365,25,38890,118,48,68,0.3236935168754271,0.484975674675026,0.13484039363673214,2555.408127953483,2.5208490249398445,COMPLETE
489,4318.0,2026-03-11 22:55:29.306803,2026-03-11 22:56:26.351196,0 days 00:00:57.044393,18,36855,165,49,55,0.28787063588651934,0.44424448669833994,0.12218032672323845,4921.323165785798,2.041196618873684,COMPLETE
467,4316.0,2026-03-11 22:53:29.513052,2026-03-11 22:54:07.236883,0 days 00:00:37.723831,24,20178,196,45,64,0.5242658758930488,0.21435116226983872,0.13940817507355935,2381.1532044434357,1.0391504973476922,COMPLETE
223,4314.0,2026-03-11 22:42:25.170684,2026-03-11 22:43:17.751042,0 days 00:00:52.580358,24,26998,200,41,71,0.30203081150834254,0.22158809798275977,0.17991101709467716,2566.7706332912294,1.5973774003425902,COMPLETE
73,4312.0,2026-03-11 22:33:00.085305,2026-03-11 22:34:22.255227,0 days 00:01:22.169922,13,45457,165,40,87,0.29426051077233806,0.518393258653446,0.18453812280086615,1859.124301696201,3.9130966746325084,COMPLETE
128,4310.0,2026-03-11 22:37:37.982233,2026-03-11 22:38:05.819750,0 days 00:00:27.837517,23,20673,153,45,62,0.4283308826344503,0.41419481105699196,0.10390577631524657,3335.92200788198,3.5821724509977595,COMPLETE
49,4303.0,2026-03-11 22:30:14.889125,2026-03-11 22:30:52.838752,0 days 00:00:37.949627,24,30586,149,50,63,0.27418558767357254,0.23253110071279393,0.2539929329323589,3584.0639575900486,2.27726123189443,COMPLETE
546,4302.0,2026-03-11 22:58:32.096843,2026-03-11 22:59:41.882344,0 days 00:01:09.785501,15,36370,194,44,74,0.24398128204586855,0.2021163388304188,0.27429166844912944,3332.9898772530955,0.8956551777848005,COMPLETE
444,4302.0,2026-03-11 22:51:31.888315,2026-03-11 22:52:41.752631,0 days 00:01:09.864316,25,38290,193,50,68,0.4336347287844106,0.21988421887986728,0.15096617487901678,2412.9678737014715,0.7384043217877541,COMPLETE
69,4299.0,2026-03-11 22:32:40.327291,2026-03-11 22:33:53.240890,0 days 00:01:12.913599,14,43548,192,37,69,0.34515487116073085,0.5259281499908028,0.07980304354146296,2631.3758317373313,3.6403006713728576,COMPLETE
372,4295.0,2026-03-11 22:48:21.946468,2026-03-11 22:48:53.842051,0 days 00:00:31.895583,14,19578,159,47,73,0.2917566287412982,0.45256737360135557,0.19638415433069875,3452.5734338349052,4.22507316799106,COMPLETE
540,4295.0,2026-03-11 22:58:12.400193,2026-03-11 22:58:38.818015,0 days 00:00:26.417822,20,13978,153,23,73,0.20547545650610144,0.21010174173363036,0.13996033013582848,2001.3412268610225,1.6183534924456817,COMPLETE
260,4288.0,2026-03-11 22:44:43.134912,2026-03-11 22:45:23.430158,0 days 00:00:40.295246,16,20256,198,40,72,0.26831666294210216,0.25369839488155377,0.11054247804023168,2665.0100231099486,1.0942957994402596,COMPLETE
360,4282.0,2026-03-11 22:47:55.685769,2026-03-11 22:48:53.017208,0 days 00:00:57.331439,21,36303,159,47,75,0.20986806073863115,0.20473475668331997,0.17546920597309465,2899.6706657187506,1.8415840305946811,COMPLETE
207,4282.0,2026-03-11 22:41:11.742105,2026-03-11 22:42:03.081560,0 days 00:00:51.339455,22,29923,160,50,77,0.2226289824559531,0.4926409962871386,0.19197508872272676,2567.248026652354,4.597466501087708,COMPLETE
426,4281.0,2026-03-11 22:50:41.697979,2026-03-11 22:51:08.586679,0 days 00:00:26.888700,23,14894,185,46,66,0.29905665308364876,0.47137513665245934,0.14320783608915783,818.8953608461827,0.29663119905849594,COMPLETE
180,4278.0,2026-03-11 22:39:40.068222,2026-03-11 22:40:11.150880,0 days 00:00:31.082658,21,18524,166,43,70,0.24639495076149223,0.40494687390127737,0.1935733103598311,3091.3814557792307,1.3015426607429466,COMPLETE
485,4272.0,2026-03-11 22:55:09.994627,2026-03-11 22:56:05.465447,0 days 00:00:55.470820,18,27496,166,49,70,0.6425044644702229,0.44287741926313107,0.15949708226283646,3409.005259017681,0.5549125210281278,COMPLETE
400,4260.0,2026-03-11 22:49:34.114743,2026-03-11 22:49:51.724861,0 days 00:00:17.610118,24,10868,194,20,59,0.28422944503009145,0.22074207974513807,0.11294407981229333,2378.5665863543695,0.9704399219005497,COMPLETE
479,4260.0,2026-03-11 22:54:44.134102,2026-03-11 22:55:36.408585,0 days 00:00:52.274483,23,33545,164,43,55,0.38037446415061593,0.25955862200111657,0.15716811879956294,3610.571265192591,1.237310092940949,COMPLETE
152,4250.0,2026-03-11 22:38:40.779228,2026-03-11 22:39:24.631918,0 days 00:00:43.852690,15,37466,156,47,54,0.4725677984376784,0.42584448247118717,0.2891565262897112,656.2722498261134,1.6649379532970314,COMPLETE
233,4245.0,2026-03-11 22:42:52.096382,2026-03-11 22:43:28.425499,0 days 00:00:36.329117,25,24313,154,46,69,0.6917774654971286,0.4334890262435841,0.22063655196273824,3631.857804414336,1.1382618403701878,COMPLETE
371,4241.0,2026-03-11 22:48:19.060611,2026-03-11 22:49:03.484373,0 days 00:00:44.423762,17,28706,155,47,73,0.33030362551694875,0.4482555021782049,0.19559271662833277,3498.790768174986,3.0828554441304368,COMPLETE
144,4240.0,2026-03-11 22:38:16.909503,2026-03-11 22:39:08.824233,0 days 00:00:51.914730,17,54463,155,44,46,0.27778348149043325,0.45206233915408994,0.2754910649140964,3986.2175345520263,1.1033361935846233,COMPLETE
433,4231.0,2026-03-11 22:50:57.621280,2026-03-11 22:51:29.475493,0 days 00:00:31.854213,26,17127,191,46,67,0.30427359948096155,0.22827364999525004,0.15602518162813434,2089.146388354632,0.32095401380082667,COMPLETE
458,4223.0,2026-03-11 22:52:41.778047,2026-03-11 22:53:35.722934,0 days 00:00:53.944887,25,30713,199,47,63,0.3362826376646979,0.254412272741896,0.1757002358752578,2505.633720181769,2.3223574906470335,COMPLETE
369,4214.0,2026-03-11 22:48:16.968677,2026-03-11 22:48:55.580325,0 days 00:00:38.611648,17,28854,156,47,62,0.2960489502926128,0.4466608116951964,0.19687085580020403,3481.2724162224413,1.924524404887424,COMPLETE
135,4205.0,2026-03-11 22:37:50.616032,2026-03-11 22:38:28.196051,0 days 00:00:37.580019,16,25645,176,44,61,0.2823939473090379,0.43450712418645865,0.2754480831339272,2494.4287960742686,1.8790845478045404,COMPLETE
195,4202.0,2026-03-11 22:40:27.454365,2026-03-11 22:41:14.037400,0 days 00:00:46.583035,20,31654,158,48,68,0.25886423819526416,0.5056591712941608,0.1110137571485823,2160.782616325582,1.189940692791708,COMPLETE
350,4200.0,2026-03-11 22:47:34.398011,2026-03-11 22:47:51.727522,0 days 00:00:17.329511,19,14705,178,38,47,0.24153940530654802,0.42124553148421534,0.2839752117274191,2986.9791786882843,1.2199272202300673,COMPLETE
412,4192.0,2026-03-11 22:49:57.865622,2026-03-11 22:50:18.941082,0 days 00:00:21.075460,25,12048,190,45,62,0.26530118704064853,0.23488220080569966,0.12806428922517918,2471.819945018769,0.4892563765768576,COMPLETE
269,4183.0,2026-03-11 22:45:08.541259,2026-03-11 22:46:00.238081,0 days 00:00:51.696822,18,49960,165,44,47,0.3198150975944556,0.23171349258378365,0.09500387975507807,3758.4450883449636,1.076853116244736,COMPLETE
471,4165.0,2026-03-11 22:53:51.653098,2026-03-11 22:54:50.016504,0 days 00:00:58.363406,24,32852,170,27,64,0.24951480029747505,0.33837313301186056,0.13055181724158135,2201.4056541880623,1.1652528459470184,COMPLETE
420,4157.0,2026-03-11 22:50:18.965475,2026-03-11 22:50:45.688925,0 days 00:00:26.723450,26,14698,188,45,66,0.28726074594128714,0.27118469768717424,0.15270982439841777,2328.0062598935733,0.5848481620192528,COMPLETE
408,4144.0,2026-03-11 22:49:51.750112,2026-03-11 22:50:13.454021,0 days 00:00:21.703909,16,12017,190,45,64,0.3118470111833104,0.23344510187371512,0.1300000742692047,2151.8175495682135,0.2543170244202676,COMPLETE
10,4142.0,2026-03-11 22:24:54.970338,2026-03-11 22:25:54.452194,0 days 00:00:59.481856,25,33348,175,49,80,0.44641174306357034,0.3765817874613894,0.1272203589454135,2464.1231421050215,3.9631736928865346,COMPLETE
83,4093.0,2026-03-11 22:35:39.501550,2026-03-11 22:36:12.897648,0 days 00:00:33.396098,21,20377,150,47,82,0.5555317226673304,0.46181827987957147,0.14393409741700078,3219.5853969867017,0.959808017905322,COMPLETE
474,4090.0,2026-03-11 22:54:07.273692,2026-03-11 22:55:05.642122,0 days 00:00:58.368430,23,31885,136,44,78,0.24761793662728468,0.2634397852446942,0.11482952326915143,2186.739596833132,1.211498094634683,COMPLETE
2,4026.0,2026-03-11 22:23:43.095774,2026-03-11 22:24:40.838997,0 days 00:00:57.743223,13,46438,122,24,82,0.4501638511296284,0.3734132685504876,0.2191114045613901,4969.654334989177,4.1268028478255925,COMPLETE
11,3931.0,2026-03-11 22:25:00.719741,2026-03-11 22:25:16.585550,0 days 00:00:15.865809,20,13728,106,41,82,0.6887018739726571,0.44014263469168474,0.1290008341165308,3968.3627925269357,1.6779176290051399,COMPLETE
41,3930.0,2026-03-11 22:29:13.177164,2026-03-11 22:30:02.263827,0 days 00:00:49.086663,28,39223,169,39,57,0.4940055298167113,0.2108684361501094,0.2818965093850809,2791.3409978679924,2.707109665501962,COMPLETE
14,,2026-03-11 22:25:28.973217,,,30,31451,197,49,43,0.3183149072915722,0.5842824099880097,0.05028657527731266,1314.38267030673,3.4337956422957516,RUNNING
28,,2026-03-11 22:27:42.017694,,,27,28681,144,49,48,0.3979656851984651,0.29411510696078647,0.26814007771574644,3858.8040146999915,1.904352418882886,RUNNING
52,,2026-03-11 22:30:46.162274,,,21,23608,176,50,44,0.21612277476794567,0.22890534419627517,0.24375485279228928,4334.1651298163815,0.6293678261180125,RUNNING
53,,2026-03-11 22:30:47.838413,,,21,23476,178,50,49,0.22046760463020634,0.2316250982528718,0.15982368901715466,4462.039057594031,0.5776011878189884,RUNNING
54,,2026-03-11 22:30:52.848461,,,21,22687,174,45,44,0.22534659197675616,0.27533742913146025,0.24185996754781525,2412.8447559715123,0.5956833521524411,RUNNING
57,,2026-03-11 22:31:27.369086,,,22,23239,166,45,44,0.3491403434657309,0.2733380786588728,0.16518830911274152,3046.1926198701813,1.3337451776204432,RUNNING
84,,2026-03-11 22:35:42.772012,2026-03-11 22:35:45.779705,0 days 00:00:03.007693,19,27198,159,48,81,0.5439835093039859,0.4675907248681062,0.1384470644420196,3229.0321545161983,0.9539986176734979,FAIL
86,,2026-03-11 22:35:47.187380,2026-03-11 22:35:50.114551,0 days 00:00:02.927171,21,16471,149,48,80,0.29324664979576087,0.46435133748286306,0.1348595288173085,3150.6053397440787,0.9209511927454521,FAIL
90,,2026-03-11 22:36:08.997836,2026-03-11 22:36:10.624742,0 days 00:00:01.626906,22,15458,150,47,80,0.29081680864316645,0.45679868867619394,0.18009395984501192,2880.9636414143915,4.928650556549377,FAIL
97,,2026-03-11 22:36:25.374261,2026-03-11 22:36:27.287456,0 days 00:00:01.913195,25,34899,159,42,54,0.20028961547891666,0.3999547480677025,0.17116802332592884,3386.5189889510334,0.10086104628486958,FAIL
98,,2026-03-11 22:36:27.156726,,,20,34308,159,42,40,0.2639280769903553,0.5014221730219265,0.11876368575817861,3390.1354806128,1.2314634090006875,RUNNING
102,,2026-03-11 22:36:36.912690,,,20,22693,154,42,40,0.2688508366889133,0.5018521356746278,0.276892612522971,3345.438034367981,1.1983623446910474,RUNNING
105,,2026-03-11 22:36:42.404583,,,19,22938,168,50,40,0.26832625259892545,0.41039312106702763,0.11810665554898991,3388.0259396087463,2.935048324238344,RUNNING
111,,2026-03-11 22:37:06.385717,,,25,19938,168,50,40,0.27092764261862345,0.3691107155664625,0.09457799657908528,3356.473124258052,3.960522462028954,RUNNING
112,,2026-03-11 22:37:12.311933,,,19,33662,171,45,40,0.2561102978600082,0.41910799954495087,0.10892582365956466,2707.2687866670526,2.801740490385182,RUNNING
113,,2026-03-11 22:37:12.316760,,,19,19673,153,45,40,0.2639001911793487,0.41208694543215185,0.12254956693644066,3348.910635974873,4.095970300110048,RUNNING
114,,2026-03-11 22:37:15.568674,,,19,34056,172,46,40,0.2579810579227647,0.4109046722381203,0.09568870880288105,3345.4098029055476,1.3203223741810464,RUNNING
121,,2026-03-11 22:37:25.157585,,,16,17582,146,45,40,0.32763357916144753,0.36780669663958704,0.09925452070509133,3748.5675499523154,1.357372897554269,RUNNING
123,,2026-03-11 22:37:29.219096,,,19,25872,146,45,40,0.28223604518825085,0.3658988263244468,0.11026315269827258,3665.171469661494,1.4269934836813158,RUNNING
124,,2026-03-11 22:37:31.822073,2026-03-11 22:37:33.436578,0 days 00:00:01.614505,26,17608,146,45,48,0.32121566766624937,0.3603053548784668,0.13072929959413274,3684.565015596596,2.926911132263579,FAIL
130,,2026-03-11 22:37:39.763774,,,16,25812,152,44,40,0.2813816071233429,0.43656410611240826,0.21200936442893903,3041.9557211343536,1.8650667656455653,RUNNING
131,,2026-03-11 22:37:39.919416,,,23,26023,163,49,46,0.28340953954243847,0.43578750192082744,0.2769431147717748,3335.3665842281166,1.8449458573571,RUNNING
134,,2026-03-11 22:37:47.283035,,,23,37244,163,44,40,0.46660162857267085,0.43571037621467407,0.2769263386943059,3434.6534299454397,1.0910240697512994,RUNNING
138,,2026-03-11 22:37:57.664099,,,16,37630,163,49,40,0.2847422635471363,0.4328909591554306,0.2777143568275556,2491.387930080105,1.0846371459215205,RUNNING
139,,2026-03-11 22:38:00.027191,,,16,21194,162,49,40,0.4152863838705517,0.43525433824024357,0.13082129573508447,2470.517776852945,1.0947475938360554,RUNNING
142,,2026-03-11 22:38:08.782905,,,16,37513,162,49,40,0.28256839865016886,0.34369369682925177,0.21422624503441412,2538.442928648712,1.0867685380725787,RUNNING
143,,2026-03-11 22:38:13.355718,,,16,35967,176,44,40,0.2848801334527807,0.20195841243227156,0.20868326924447006,2498.317987229082,2.059815262897857,RUNNING
148,,2026-03-11 22:38:33.500965,,,18,12354,155,49,40,0.23113041061722736,0.4490787410869186,0.2880632688796935,2363.109780140453,1.0931071319297057,RUNNING
155,,2026-03-11 22:38:47.245031,,,18,36912,151,47,42,0.4665684159706754,0.43007123748514275,0.29361722837259613,688.6599146161489,2.0289560033488145,RUNNING
157,,2026-03-11 22:38:50.590293,,,21,37508,167,47,40,0.3141474326204619,0.42318928218733265,0.2900726485744109,957.2326646233388,2.086985921750716,RUNNING
161,,2026-03-11 22:39:00.550482,,,15,11321,148,47,42,0.30980668221550606,0.4202267060270213,0.292940041175422,1183.8149876412772,2.0409184076191282,RUNNING
162,,2026-03-11 22:39:05.888511,,,21,38347,155,47,42,0.22916604183021774,0.4233443519486613,0.26146118619661907,3095.0603338688097,2.152532184691097,RUNNING
163,,2026-03-11 22:39:08.843400,,,21,37454,143,46,40,0.20882020647585808,0.4207629025578749,0.29290533953523473,884.3640843322761,2.051229964777016,RUNNING
166,,2026-03-11 22:39:13.616960,,,21,38522,157,46,40,0.3103223804286499,0.4170849252981533,0.26207741725679623,2669.9734657024273,1.5760561223595988,RUNNING
167,,2026-03-11 22:39:17.162093,,,15,36888,185,46,40,0.307595785565716,0.42184251839299697,0.2939827854538268,2772.73121270558,1.5028193624449075,RUNNING
168,,2026-03-11 22:39:19.382830,,,21,37926,143,46,42,0.30322735898436876,0.4027040580738035,0.2617841742826942,2706.3471033208607,1.5792308515551168,RUNNING
169,,2026-03-11 22:39:23.979397,,,21,41394,185,46,42,0.23241441587558784,0.4725711595845799,0.29555774086503345,1269.9250246372408,1.542226183179017,RUNNING
170,,2026-03-11 22:39:24.242932,,,21,37379,167,46,40,0.22797086130839955,0.24293670465193953,0.2619746573402255,819.9328192988328,1.5094488349903232,RUNNING
174,,2026-03-11 22:39:30.876753,,,21,21744,152,41,40,0.2060795643116788,0.25552579531644887,0.2798009800900197,1106.0554425945147,4.995084644714952,RUNNING
179,,2026-03-11 22:39:38.876595,,,21,32808,189,43,40,0.2455282153709062,0.23932080025062755,0.29673940730716164,1251.0868141371884,1.303525729873147,RUNNING
181,,2026-03-11 22:39:45.719139,,,21,18555,166,43,42,0.24306886232045216,0.4872031647427769,0.08582316720622131,1524.533820448443,1.295646362556695,RUNNING
182,,2026-03-11 22:39:48.648948,,,21,41933,167,43,42,0.242294997897109,0.4018308432787631,0.19054141679520986,3074.7499138259554,1.493876483574062,RUNNING
183,,2026-03-11 22:39:53.295926,,,21,18574,167,48,42,0.2587491650004434,0.40333267145595025,0.24571003434278005,1519.7948359058546,1.3259848373175336,RUNNING
